Longitude,Latitude,Cluster,Day_of_Week,Hour,Day_of_year,Local_Authority_(District),1st_Road_Class,1st_Road_Number,Speed_limit,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Weather_Conditions,Road_Surface_Conditions,Accident
-2.192734,53.015277000000005,47,4,12,77,257,4,5045,30,3,2,1,Fine without high winds,Dry,0
-2.192734,53.015277000000005,47,6,13,2,257,4,5045,30,3,2,1,Fine without high winds,Dry,0
-0.247991,51.506648,48,2,22,334,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,1
-0.247991,51.506648,48,5,19,351,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,48,2,21,292,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,48,3,19,342,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.054501,51.613436,49,7,1,107,32,3,406,30,3,2,1,Fine without high winds,Dry,1
-0.054501,51.613436,49,6,12,317,32,3,406,30,3,2,1,Fine without high winds,Dry,0
-0.054501,51.613436,49,1,8,228,32,3,406,30,3,2,1,Fine without high winds,Dry,0
-0.054501,51.613436,49,3,19,286,32,3,406,30,3,2,1,Fine without high winds,Dry,0
-0.247865,51.344476,50,6,12,217,38,3,240,30,3,1,1,Fine without high winds,Dry,1
-0.247865,51.344476,50,6,23,233,38,3,240,30,3,1,1,Fine without high winds,Dry,0
-0.247865,51.344476,50,0,13,17,38,3,240,30,3,1,1,Fine without high winds,Dry,0
-0.247865,51.344476,50,0,0,311,38,3,240,30,3,1,1,Fine without high winds,Dry,0
0.152881,51.460406,51,6,13,142,18,3,220,30,3,2,1,Fine without high winds,Dry,1
0.152881,51.460406,51,5,11,267,18,3,220,30,3,2,1,Fine without high winds,Dry,0
0.152881,51.460406,51,0,11,101,18,3,220,30,3,2,1,Fine without high winds,Dry,0
0.152881,51.460406,51,1,8,221,18,3,220,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,28,3,9,161,71,6,0,30,3,2,1,Fine without high winds,Dry,1
-3.01402,53.82524599999989,28,3,18,153,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,28,6,0,226,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,28,6,2,149,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,10,3,9,161,71,6,0,30,3,2,1,Fine without high winds,Dry,1
-3.01402,53.82524599999989,10,2,3,299,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,10,3,2,167,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,10,2,23,54,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-0.137828,51.518477000000004,9,7,13,18,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,1
-0.137828,51.518477000000004,9,1,13,165,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.137828,51.518477000000004,9,3,18,335,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.137828,51.518477000000004,9,1,15,242,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-2.593375,53.391328,52,5,10,126,128,5,1050,30,2,2,1,Fine without high winds,Dry,1
-2.593375,53.391328,52,5,4,351,128,5,1050,30,2,2,1,Fine without high winds,Dry,0
-2.593375,53.391328,52,3,22,181,128,5,1050,30,2,2,1,Fine without high winds,Dry,0
-2.593375,53.391328,52,5,3,295,128,5,1050,30,2,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,2,8,348,556,6,0,40,2,2,1,Fine without high winds,Dry,1
0.152876,51.070747999999895,7,2,4,208,556,6,0,40,2,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,2,10,348,556,6,0,40,2,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,5,15,176,556,6,0,40,2,2,1,Fine without high winds,Dry,0
-3.014019,56.497049,31,1,17,172,918,6,0,30,3,1,2,Fine without high winds,Dry,1
-3.014019,56.497049,31,0,8,66,918,6,0,30,3,1,2,Fine without high winds,Dry,0
-3.014019,56.497049,31,1,21,74,918,6,0,30,3,1,2,Fine without high winds,Dry,0
-3.014019,56.497049,31,4,16,231,918,6,0,30,3,1,2,Fine without high winds,Dry,0
-0.138714,51.528562,53,4,18,57,2,3,400,30,3,2,1,Fine without high winds,Dry,1
-0.138714,51.528562,53,1,10,151,2,3,400,30,3,2,1,Fine without high winds,Dry,0
-0.138714,51.528562,53,6,0,30,2,3,400,30,3,2,1,Fine without high winds,Dry,0
-0.138714,51.528562,53,0,8,304,2,3,400,30,3,2,1,Fine without high winds,Dry,0
-0.137828,51.518477000000004,54,7,13,18,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,1
-0.137828,51.518477000000004,54,1,9,361,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.137828,51.518477000000004,54,2,10,194,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.137828,51.518477000000004,54,1,7,158,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-2.192965,52.14767,5,6,17,331,273,1,5,70,3,3,1,Fine without high winds,Dry,1
-2.192965,52.14767,5,2,1,250,273,1,5,70,3,3,1,Fine without high winds,Dry,0
-2.192965,52.14767,5,5,18,1,273,1,5,70,3,3,1,Fine without high winds,Dry,0
-2.192965,52.14767,5,6,6,79,273,1,5,70,3,3,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,55,3,9,161,71,6,0,30,3,2,1,Fine without high winds,Dry,1
-3.01402,53.82524599999989,55,6,5,338,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,55,6,10,310,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,55,3,22,104,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-0.148006,51.523403,56,4,16,67,1,3,501,30,3,1,2,Fine without high winds,Dry,1
-0.148006,51.523403,56,4,18,315,1,3,501,30,3,1,2,Fine without high winds,Dry,0
-0.148006,51.523403,56,5,8,288,1,3,501,30,3,1,2,Fine without high winds,Dry,0
-0.148006,51.523403,56,5,8,204,1,3,501,30,3,1,2,Fine without high winds,Dry,0
-0.054501,51.613436,57,7,1,107,32,3,406,30,3,2,1,Fine without high winds,Dry,1
-0.054501,51.613436,57,1,16,60,32,3,406,30,3,2,1,Fine without high winds,Dry,0
-0.054501,51.613436,57,5,23,71,32,3,406,30,3,2,1,Fine without high winds,Dry,0
-0.054501,51.613436,57,6,16,359,32,3,406,30,3,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,2,8,348,556,6,0,40,2,2,1,Fine without high winds,Dry,1
0.152876,51.070747999999895,7,2,9,348,556,6,0,40,2,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,1,18,242,556,6,0,40,2,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,2,3,68,556,6,0,40,2,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,58,3,9,161,71,6,0,30,3,2,1,Fine without high winds,Dry,1
-3.01402,53.82524599999989,58,5,21,141,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,58,4,7,35,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,58,2,21,306,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-0.252197,51.486604,59,2,12,209,25,3,4,30,3,1,1,Fine without high winds,Dry,1
-0.252197,51.486604,59,2,0,82,25,3,4,30,3,1,1,Fine without high winds,Dry,0
-0.252197,51.486604,59,6,2,254,25,3,4,30,3,1,1,Fine without high winds,Dry,0
-0.252197,51.486604,59,6,19,212,25,3,4,30,3,1,1,Fine without high winds,Dry,0
-7.326671000000001,57.40424399999989,60,4,15,40,941,3,865,60,3,3,2,Fine without high winds,Dry,1
-7.326671000000001,57.40424399999989,60,5,10,155,941,3,865,60,3,3,2,Fine without high winds,Dry,0
-7.326671000000001,57.40424399999989,60,1,1,200,941,3,865,60,3,3,2,Fine without high winds,Dry,0
-7.326671000000001,57.40424399999989,60,2,4,208,941,3,865,60,3,3,2,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,2,8,348,556,6,0,40,2,2,1,Fine without high winds,Dry,1
0.152876,51.070747999999895,7,2,21,355,556,6,0,40,2,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,6,9,23,556,6,0,40,2,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,3,19,202,556,6,0,40,2,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,10,3,9,161,71,6,0,30,3,2,1,Fine without high winds,Dry,1
-3.01402,53.82524599999989,10,0,9,171,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,10,6,14,107,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,10,4,17,287,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-0.181383,51.481660999999995,22,6,18,284,12,3,3217,30,2,2,1,Fine without high winds,Dry,1
-0.181383,51.481660999999995,22,5,10,92,12,3,3217,30,2,2,1,Fine without high winds,Dry,0
-0.181383,51.481660999999995,22,1,23,60,12,3,3217,30,2,2,1,Fine without high winds,Dry,0
-0.181383,51.481660999999995,22,2,8,208,12,3,3217,30,2,2,1,Fine without high winds,Dry,0
-0.042927,51.513064,61,6,18,13,5,3,13,30,3,1,1,Raining without high winds,Wet/Damp,1
-0.042927,51.513064,61,0,13,290,5,3,13,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.042927,51.513064,61,4,5,231,5,3,13,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.042927,51.513064,61,5,0,239,5,3,13,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.062028,51.51464,62,7,7,35,5,4,108,30,3,1,1,Fine without high winds,Dry,1
-0.062028,51.51464,62,6,8,44,5,4,108,30,3,1,1,Fine without high winds,Dry,0
-0.062028,51.51464,62,3,15,335,5,4,108,30,3,1,1,Fine without high winds,Dry,0
-0.062028,51.51464,62,6,7,16,5,4,108,30,3,1,1,Fine without high winds,Dry,0
-0.247994,52.613787,63,6,17,313,394,3,15,70,3,2,1,Fine without high winds,Dry,1
-0.247994,52.613787,63,6,22,9,394,3,15,70,3,2,1,Fine without high winds,Dry,0
-0.247994,52.613787,63,1,22,291,394,3,15,70,3,2,1,Fine without high winds,Dry,0
-0.247994,52.613787,63,5,22,8,394,3,15,70,3,2,1,Fine without high winds,Dry,0
-0.181383,51.481660999999995,22,6,18,284,12,3,3217,30,2,2,1,Fine without high winds,Dry,1
-0.181383,51.481660999999995,22,2,10,47,12,3,3217,30,2,2,1,Fine without high winds,Dry,0
-0.181383,51.481660999999995,22,0,14,31,12,3,3217,30,2,2,1,Fine without high winds,Dry,0
-0.181383,51.481660999999995,22,4,16,259,12,3,3217,30,2,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,10,3,9,161,71,6,0,30,3,2,1,Fine without high winds,Dry,1
-3.01402,53.82524599999989,10,2,11,327,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,10,4,15,357,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,10,1,4,130,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-2.192749,53.066175,64,6,7,214,257,3,572,30,3,1,1,Fine without high winds,Dry,1
-2.192749,53.066175,64,4,0,175,257,3,572,30,3,1,1,Fine without high winds,Dry,0
-2.192749,53.066175,64,0,2,59,257,3,572,30,3,1,1,Fine without high winds,Dry,0
-2.192749,53.066175,64,4,21,98,257,3,572,30,3,1,1,Fine without high winds,Dry,0
-0.137828,51.518477000000004,65,7,13,18,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,1
-0.137828,51.518477000000004,65,2,23,194,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.137828,51.518477000000004,65,3,12,328,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.137828,51.518477000000004,65,2,5,320,1,4,506,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,66,2,22,334,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,1
-0.247991,51.506648,66,1,14,326,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,66,6,22,338,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,66,0,13,115,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.304026,51.491141999999996,67,7,18,5,25,3,4,50,3,2,1,Fine without high winds,Dry,1
-0.304026,51.491141999999996,67,1,2,326,25,3,4,50,3,2,1,Fine without high winds,Dry,0
-0.304026,51.491141999999996,67,5,6,316,25,3,4,50,3,2,1,Fine without high winds,Dry,0
-0.304026,51.491141999999996,67,1,8,123,25,3,4,50,3,2,1,Fine without high winds,Dry,0
-0.05465,51.603187,68,7,6,11,31,4,137,30,2,1,1,Fine without high winds,Dry,1
-0.05465,51.603187,68,4,9,280,31,4,137,30,2,1,1,Fine without high winds,Dry,0
-0.05465,51.603187,68,2,19,82,31,4,137,30,2,1,1,Fine without high winds,Dry,0
-0.05465,51.603187,68,2,1,194,31,4,137,30,2,1,1,Fine without high winds,Dry,0
-0.212202,51.581053000000004,69,1,12,166,30,3,406,30,3,1,1,Raining without high winds,Wet/Damp,1
-0.212202,51.581053000000004,69,1,6,361,30,3,406,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.212202,51.581053000000004,69,1,12,74,30,3,406,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.212202,51.581053000000004,69,6,8,310,30,3,406,30,3,1,1,Raining without high winds,Wet/Damp,0
-0.05471,51.486821,70,2,12,27,8,5,0,30,3,2,1,Fine without high winds,Wet/Damp,1
-0.05471,51.486821,70,6,10,184,8,5,0,30,3,2,1,Fine without high winds,Wet/Damp,0
-0.05471,51.486821,70,5,17,78,8,5,0,30,3,2,1,Fine without high winds,Wet/Damp,0
-0.05471,51.486821,70,5,4,57,8,5,0,30,3,2,1,Fine without high winds,Wet/Damp,0
-0.0547039999999999,51.544465,71,5,14,261,4,5,0,30,3,2,1,Raining without high winds,Wet/Damp,1
-0.0547039999999999,51.544465,71,1,0,25,4,5,0,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.0547039999999999,51.544465,71,6,17,303,4,5,0,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.0547039999999999,51.544465,71,3,17,104,4,5,0,30,3,2,1,Raining without high winds,Wet/Damp,0
0.152876,51.070747999999895,7,2,8,348,556,6,0,40,2,2,1,Fine without high winds,Dry,1
0.152876,51.070747999999895,7,1,18,81,556,6,0,40,2,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,4,17,252,556,6,0,40,2,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,4,5,357,556,6,0,40,2,2,1,Fine without high winds,Dry,0
-0.128959,51.513298999999996,29,2,10,343,1,3,401,30,3,2,1,Fine without high winds,Dry,1
-0.128959,51.513298999999996,29,1,9,81,1,3,401,30,3,2,1,Fine without high winds,Dry,0
-0.128959,51.513298999999996,29,0,1,325,1,3,401,30,3,2,1,Fine without high winds,Dry,0
-0.128959,51.513298999999996,29,4,0,280,1,3,401,30,3,2,1,Fine without high winds,Dry,0
-0.26124400000000003,51.551665,1,5,9,156,28,3,406,40,3,1,1,Fine without high winds,Dry,1
-0.26124400000000003,51.551665,1,2,5,187,28,3,406,40,3,1,1,Fine without high winds,Dry,0
-0.26124400000000003,51.551665,1,5,16,365,28,3,406,40,3,1,1,Fine without high winds,Dry,0
-0.26124400000000003,51.551665,1,6,8,359,28,3,406,40,3,1,1,Fine without high winds,Dry,0
0.030924,51.546791,72,6,11,213,17,3,118,30,3,2,2,Fine without high winds,Dry,1
0.030924,51.546791,72,5,9,288,17,3,118,30,3,2,2,Fine without high winds,Dry,0
0.030924,51.546791,72,2,15,299,17,3,118,30,3,2,2,Fine without high winds,Dry,0
0.030924,51.546791,72,0,12,164,17,3,118,30,3,2,2,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,2,8,348,556,6,0,40,2,2,1,Fine without high winds,Dry,1
0.152876,51.070747999999895,7,4,16,14,556,6,0,40,2,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,2,11,243,556,6,0,40,2,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,6,13,324,556,6,0,40,2,2,1,Fine without high winds,Dry,0
-0.192889,51.456569,35,7,20,19,10,3,217,30,3,2,2,Snowing without high winds,Snow,1
-0.192889,51.456569,35,4,21,126,10,3,217,30,3,2,2,Snowing without high winds,Snow,0
-0.192889,51.456569,35,6,5,275,10,3,217,30,3,2,2,Snowing without high winds,Snow,0
-0.192889,51.456569,35,0,2,206,10,3,217,30,3,2,2,Snowing without high winds,Snow,0
-0.431921,53.721731999999896,73,1,0,95,231,6,0,30,3,3,1,Fine without high winds,Dry,1
-0.431921,53.721731999999896,73,6,9,282,231,6,0,30,3,3,1,Fine without high winds,Dry,0
-0.431921,53.721731999999896,73,6,5,37,231,6,0,30,3,3,1,Fine without high winds,Dry,0
-0.431921,53.721731999999896,73,3,8,146,231,6,0,30,3,3,1,Fine without high winds,Dry,0
-2.192978,52.221553,74,6,18,352,276,3,4536,40,2,2,1,Fine without high winds,Dry,1
-2.192978,52.221553,74,1,15,193,276,3,4536,40,2,2,1,Fine without high winds,Dry,0
-2.192978,52.221553,74,5,1,281,276,3,4536,40,2,2,1,Fine without high winds,Dry,0
-2.192978,52.221553,74,2,10,96,276,3,4536,40,2,2,1,Fine without high winds,Dry,0
-0.111921,51.461768,75,6,2,221,9,3,2217,30,3,2,1,Fine without high winds,Dry,1
-0.111921,51.461768,75,0,16,136,9,3,2217,30,3,2,1,Fine without high winds,Dry,0
-0.111921,51.461768,75,4,14,98,9,3,2217,30,3,2,1,Fine without high winds,Dry,0
-0.111921,51.461768,75,3,9,97,9,3,2217,30,3,2,1,Fine without high winds,Dry,0
-0.062028,51.51464,62,7,7,35,5,4,108,30,3,1,1,Fine without high winds,Dry,1
-0.062028,51.51464,62,3,10,20,5,4,108,30,3,1,1,Fine without high winds,Dry,0
-0.062028,51.51464,62,3,15,125,5,4,108,30,3,1,1,Fine without high winds,Dry,0
-0.062028,51.51464,62,0,13,45,5,4,108,30,3,1,1,Fine without high winds,Dry,0
-2.59352599999999,51.414152,76,5,13,186,601,6,0,30,3,2,3,Fine without high winds,Dry,1
-2.59352599999999,51.414152,76,2,6,166,601,6,0,30,3,2,3,Fine without high winds,Dry,0
-2.59352599999999,51.414152,76,5,5,127,601,6,0,30,3,2,3,Fine without high winds,Dry,0
-2.59352599999999,51.414152,76,1,7,249,601,6,0,30,3,2,3,Fine without high winds,Dry,0
-2.593375,53.391328,77,5,10,126,128,5,1050,30,2,2,1,Fine without high winds,Dry,1
-2.593375,53.391328,77,2,21,327,128,5,1050,30,2,2,1,Fine without high winds,Dry,0
-2.593375,53.391328,77,3,15,118,128,5,1050,30,2,2,1,Fine without high winds,Dry,0
-2.593375,53.391328,77,4,6,287,128,5,1050,30,2,2,1,Fine without high winds,Dry,0
-0.137751,51.485022,27,7,16,86,1,3,3212,30,2,2,1,Fine without high winds,Dry,1
-0.137751,51.485022,27,4,22,140,1,3,3212,30,2,2,1,Fine without high winds,Dry,0
-0.137751,51.485022,27,4,16,56,1,3,3212,30,2,2,1,Fine without high winds,Dry,0
-0.137751,51.485022,27,1,20,263,1,3,3212,30,2,2,1,Fine without high winds,Dry,0
0.152881,51.460406,78,6,13,142,18,3,220,30,3,2,1,Fine without high winds,Dry,1
0.152881,51.460406,78,6,6,359,18,3,220,30,3,2,1,Fine without high winds,Dry,0
0.152881,51.460406,78,0,7,101,18,3,220,30,3,2,1,Fine without high winds,Dry,0
0.152881,51.460406,78,3,7,34,18,3,220,30,3,2,1,Fine without high winds,Dry,0
-0.247991,51.506648,79,2,22,334,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,1
-0.247991,51.506648,79,6,10,30,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,79,2,16,19,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,79,2,21,47,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
0.152876,51.070747999999895,7,2,8,348,556,6,0,40,2,2,1,Fine without high winds,Dry,1
0.152876,51.070747999999895,7,3,18,153,556,6,0,40,2,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,6,6,30,556,6,0,40,2,2,1,Fine without high winds,Dry,0
0.152876,51.070747999999895,7,5,21,36,556,6,0,40,2,2,1,Fine without high winds,Dry,0
-0.023849000000000002,51.474345,80,3,19,259,7,3,2,30,3,3,2,Fine without high winds,Dry,1
-0.023849000000000002,51.474345,80,6,7,240,7,3,2,30,3,3,2,Fine without high winds,Dry,0
-0.023849000000000002,51.474345,80,3,12,230,7,3,2,30,3,3,2,Fine without high winds,Dry,0
-0.023849000000000002,51.474345,80,1,3,256,7,3,2,30,3,3,2,Fine without high winds,Dry,0
-3.01402,53.82524599999989,81,3,9,161,71,6,0,30,3,2,1,Fine without high winds,Dry,1
-3.01402,53.82524599999989,81,0,4,325,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,81,5,7,239,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-3.01402,53.82524599999989,81,1,23,95,71,6,0,30,3,2,1,Fine without high winds,Dry,0
-0.100022,51.495208,82,5,5,292,8,3,3,30,3,1,1,Fine without high winds,Dry,1
-0.100022,51.495208,82,0,20,241,8,3,3,30,3,1,1,Fine without high winds,Dry,0
-0.100022,51.495208,82,1,21,214,8,3,3,30,3,1,1,Fine without high winds,Dry,0
-0.100022,51.495208,82,4,19,350,8,3,3,30,3,1,1,Fine without high winds,Dry,0
-2.19294,51.833015,83,5,19,175,624,5,217,30,3,2,1,Fine without high winds,Wet/Damp,1
-2.19294,51.833015,83,6,22,212,624,5,217,30,3,2,1,Fine without high winds,Wet/Damp,0
-2.19294,51.833015,83,6,21,233,624,5,217,30,3,2,1,Fine without high winds,Wet/Damp,0
-2.19294,51.833015,83,0,1,122,624,5,217,30,3,2,1,Fine without high winds,Wet/Damp,0
-0.062028,51.51464,62,7,7,35,5,4,108,30,3,1,1,Fine without high winds,Dry,1
-0.062028,51.51464,62,3,0,41,5,4,108,30,3,1,1,Fine without high winds,Dry,0
-0.062028,51.51464,62,2,14,103,5,4,108,30,3,1,1,Fine without high winds,Dry,0
-0.062028,51.51464,62,5,23,323,5,4,108,30,3,1,1,Fine without high winds,Dry,0
-2.593375,53.391328,77,5,10,126,128,5,1050,30,2,2,1,Fine without high winds,Dry,1
-2.593375,53.391328,77,2,13,243,128,5,1050,30,2,2,1,Fine without high winds,Dry,0
-2.593375,53.391328,77,2,3,292,128,5,1050,30,2,2,1,Fine without high winds,Dry,0
-2.593375,53.391328,77,5,22,50,128,5,1050,30,2,2,1,Fine without high winds,Dry,0
0.152881,51.460406,51,6,13,142,18,3,220,30,3,2,1,Fine without high winds,Dry,1
0.152881,51.460406,51,4,21,308,18,3,220,30,3,2,1,Fine without high winds,Dry,0
0.152881,51.460406,51,4,18,105,18,3,220,30,3,2,1,Fine without high winds,Dry,0
0.152881,51.460406,51,6,6,331,18,3,220,30,3,2,1,Fine without high winds,Dry,0
-0.43190100000000003,52.118835,8,5,17,170,420,6,0,40,2,2,1,Fine without high winds,Dry,1
-0.43190100000000003,52.118835,8,3,18,356,420,6,0,40,2,2,1,Fine without high winds,Dry,0
-0.43190100000000003,52.118835,8,6,22,282,420,6,0,40,2,2,1,Fine without high winds,Dry,0
-0.43190100000000003,52.118835,8,3,8,20,420,6,0,40,2,2,1,Fine without high winds,Dry,0
-0.13071,51.516294,25,4,16,298,2,3,40,30,3,1,1,Fine without high winds,Dry,1
-0.13071,51.516294,25,2,11,152,2,3,40,30,3,1,1,Fine without high winds,Dry,0
-0.13071,51.516294,25,6,23,100,2,3,40,30,3,1,1,Fine without high winds,Dry,0
-0.13071,51.516294,25,3,9,237,2,3,40,30,3,1,1,Fine without high winds,Dry,0
-0.247991,51.506648,11,2,22,334,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,1
-0.247991,51.506648,11,6,1,170,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,11,0,5,283,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.247991,51.506648,11,6,3,30,27,3,4020,30,3,2,1,Raining without high winds,Wet/Damp,0
-0.11140499999999999,51.488198,84,3,22,213,9,3,3204,30,3,1,1,Fine without high winds,Dry,1
-0.11140499999999999,51.488198,84,1,7,102,9,3,3204,30,3,1,1,Fine without high winds,Dry,0
-0.11140499999999999,51.488198,84,4,16,147,9,3,3204,30,3,1,1,Fine without high winds,Dry,0
-0.11140499999999999,51.488198,84,5,20,225,9,3,3204,30,3,1,1,Fine without high winds,Dry,0
